age_z,fare_z
-0.10128291979289035,-0.48914288980136456
-0.10128291979289035,0.30189280787618283
-0.9484186422752301,-0.4345626842700362
0.2837787722445368,-0.3269114033142364
-1.0254309806827155,0.045843733079444095
-0.10128291979289035,-0.48386093442736505
-0.4863446118303175,4.646175342148551
-0.40933227342283207,-0.48386093442736505
-0.024270581385404912,-0.48386093442736505
-0.7173816270527738,-0.48780077009299977
1.2849391715418474,0.5851062245963475
-0.25530759660786123,-0.23183620658224505
2.286099570839158,-0.4999583222338398
-0.10128291979289035,-0.48386093442736505
3.2102476317289836,0.05146172142390384
-0.4863446118303175,0.6290380080936929
0.36079111065202224,-0.18304099979386848
0.36079111065202224,-0.12267579551958825
-0.10128291979289035,-0.486963705927063
-0.10128291979289035,-0.486963705927063
-0.6403692886452884,0.9093176758861277
0.2837787722445368,-0.47170338228652503
0.5918281258744785,-0.4863761512721267
-0.10128291979289035,-0.486963705927063
-0.6403692886452884,-0.4919096283306024
-0.10128291979289035,-0.4893944114858408
0.668840464281964,-0.486963705927063
-0.10128291979289035,-0.1599010048220611
1.361951509949333,0.40048930819084055
-1.1409494882939437,-0.3549973206895832
-0.563356950237803,-0.48386093442736505
-0.7173816270527738,-0.44814485523174924
-0.9484186422752301,-0.354914821577075
-0.6403692886452884,-0.4863761512721267
3.1717414625252407,-0.4898974548547931
-0.024270581385404912,-0.22328446931005533
-0.40933227342283207,4.334706985481072
-2.1036037183875114,-0.016533644670645515
-0.6403692886452884,0.8331066054898489
-0.10128291979289035,-0.48386093442736505
0.2452726030407941,-0.04076423766634161
0.2452726030407941,-0.38425834737480263
1.9010378788017308,0.9093176758861277
-1.3334803343126573,-0.41963839359995825
-0.10128291979289035,-0.4898974548547931
-0.40933227342283207,-0.5021375061081413
-0.10128291979289035,-0.19595311698813705
1.207926833134362,-0.5054917992923155
0.2837787722445368,-0.486963705927063
-0.7173816270527738,-0.5039826691854584
1.361951509949333,-0.3540757452376625
-0.024270581385404912,-0.12267579551958825
-0.3323199350153466,-0.38425834737480263
-0.4863446118303175,-0.3430933024066951
-0.7943939654602592,-0.11697530806262038
0.5918281258744785,0.4226232164247433
-1.0254309806827155,-0.46038490648509744
-0.40933227342283207,0.9478004936109815
-0.10128291979289035,-0.3390689554550765
-0.563356950237803,-0.4898974548547931
-0.40933227342283207,-0.3269114033142364
-0.7943939654602592,-0.5100191896128865
-0.8714063038677446,-0.41444094951194277
-0.7943939654602592,0.09363285312991595
-0.17829525820037578,-0.4889758794028724
-1.5645173495351135,0.045843733079444095
0.5533219566707358,-0.12267579551958825
0.9768898179119057,-0.38425834737480263
1.6700008635792747,-0.39381617138489705
-0.563356950237803,0.6942666356590043
2.016556386412959,-0.48386093442736505
0.8613713103006776,-0.3540757452376625
-0.10128291979289035,-0.4987007138114589
1.6700008635792747,0.5892150828339502
-1.0254309806827155,-0.4902334878252532
0.05274175702208052,-0.48386093442736505
-0.10128291979289035,-0.4715363718880328
-0.10128291979289035,0.7536257531953799
1.1309144947268766,-0.321880969624713
0.8228651410969349,-0.32892357679004575
-0.25530759660786123,-0.4893944114858408
-0.9484186422752301,-0.4715363718880328
-2.180616056794997,0.15274044898181535
-1.5645173495351135,-0.23284229332014972
-0.10128291979289035,0.46085451246512077
1.207926833134362,-0.08444449947921079
-0.10128291979289035,-0.12418492562644524
-0.10128291979289035,0.49095260331627694
2.4401242476541287,0.02823721516611236
-1.9495790415725407,-0.05979537440054633
-2.180616056794997,-0.42181958964773564
-0.6403692886452884,-0.4863761512721267
2.055062555616702,-0.028188153442533226
-0.8714063038677446,-0.48780077009299977
-0.10128291979289035,-0.13340671666607948
1.5929885251717892,-0.06809558998825989
0.05274175702208052,-0.38425834737480263
0.5148157874669931,-0.6458408992300171
-0.10128291979289035,0.7536257531953799
-0.10128291979289035,-0.34300879112071114
-1.5645173495351135,-0.014269949510359993
-2.180616056794997,0.13890675633562613
-1.9495790415725407,-0.2026596911830096
-0.10128291979289035,0.3602458386746537
-0.10128291979289035,-0.33395401047956913
1.207926833134362,-0.11160884140263685
0.8228651410969349,-0.33395401047956913
0.5148157874669931,-0.486963705927063
0.20676643383705137,-0.38425834737480263
-0.7943939654602592,-0.38425834737480263
-0.7943939654602592,-0.48780077009299977
-2.026591379980026,-0.12267579551958825
1.1309144947268766,-0.08805031434786109
2.209087232431673,2.3024117749136366
-0.10128291979289035,-0.4898974548547931
0.9768898179119057,-0.47673381597604836
-0.10128291979289035,-0.4898974548547931
-0.40933227342283207,-0.38425834737480263
-0.10128291979289035,-0.4546844190281296
-0.10128291979289035,0.7536257531953799
0.36079111065202224,-0.5151341345883939
1.2464330023381047,-0.5004613656027921
-0.8714063038677446,-0.48386093442736505
-2.1036037183875114,-0.4353172493234647
0.20676643383705137,-0.3269114033142364
-0.25530759660786123,-0.26780380746233695
-1.0254309806827155,-0.4898974548547931
0.8228651410969349,-0.022067121729121175
-0.40933227342283207,-0.5039826691854584
0.4378034490595077,-0.22328446931005533
-0.563356950237803,-0.4999583222338398
0.05274175702208052,-0.38425834737480263
-0.10128291979289035,-0.4898974548547931
0.12975409542956595,1.6334486054930144
-0.17829525820037578,-0.4863761512721267
0.9768898179119057,-0.10255406076149484
0.20676643383705137,0.8892804524140184
0.05274175702208052,-0.4345626842700362
-1.0254309806827155,-0.48386093442736505
-0.17829525820037578,-0.38425834737480263
1.6700008635792747,-0.48386093442736505
-0.10128291979289035,-0.486963705927063
0.668840464281964,1.1651152289983904
-0.563356950237803,-0.4577026792418436
-0.7943939654602592,-0.4345626842700362
-0.678875457849031,-0.4999583222338398
-0.8714063038677446,-0.38425834737480263
-0.10128291979289035,-0.13340671666607948
0.4378034490595077,1.0338209097018307
-0.024270581385404912,-0.4893944114858408
2.286099570839158,-0.3741974799957559
-1.8725667031650552,-0.014269949510359993
-0.40933227342283207,-0.4345626842700362
-0.10128291979289035,-0.49392180180641176
1.1309144947268766,-0.12267579551958825
-1.641529687942599,-0.1176453618300649
-0.7943939654602592,-0.4345626842700362
0.2837787722445368,-0.3988466050744204
-0.10128291979289035,-0.3549973206895832
-0.10128291979289035,-0.33395401047956913
-0.024270581385404912,-0.4345626842700362
-0.563356950237803,-0.5024735390786015
0.05274175702208052,-0.5004613656027921
1.1309144947268766,1.1651152289983904
-0.3323199350153466,-0.4893944114858408
-0.40933227342283207,-0.3540757452376625
0.5918281258744785,0.41164077359377593
1.9010378788017308,-0.12267579551958825
-0.10128291979289035,-0.4999583222338398
-0.024270581385404912,-0.4353172493234647
2.5171365860616146,-0.11160884140263685
0.05274175702208052,-0.321880969624713
0.8998774795044203,-0.23913033543205392
-0.024270581385404912,-0.3390689554550765
-0.10128291979289035,0.9478004936109815
0.05274175702208052,1.0946891573450634
0.4378034490595077,9.663111371996175
1.5929885251717892,-0.12267579551958825
-0.10128291979289035,-0.4898974548547931
-2.026591379980026,-0.014269949510359993
1.74701320198676,0.9568552742521236
0.8228651410969349,-0.6458408992300171
-0.10128291979289035,-0.4898974548547931
0.5148157874669931,-0.4345626842700362
-1.0254309806827155,0.15274044898181535
-0.3323199350153466,-0.4893944114858408
2.209087232431673,2.4420908210838936
0.4378034490595077,2.083336387734894
-0.10128291979289035,-0.022067121729121175
-0.3323199350153466,-0.6458408992300171
0.8998774795044203,-0.25346707144719544
0.5918281258744785,-0.04822537691464263
-0.10128291979289035,-0.4898974548547931
2.5941489244691,0.9228153355618567
1.207926833134362,-0.4898974548547931
-0.10128291979289035,-0.6458408992300171
-1.7185420263500844,-0.05979537440054633
0.4378034490595077,-0.2383757703786254
2.748173601284071,-0.4898974548547931
-0.10128291979289035,-0.48780077009299977
-1.0254309806827155,-0.4546844190281296
-0.7943939654602592,-0.48386093442736505
-0.10128291979289035,-0.12267579551958825
0.2837787722445368,-0.4715363718880328
0.05274175702208052,-0.4546844190281296
-0.563356950237803,-0.486963705927063
0.9768898179119057,-0.38425834737480263
-0.563356950237803,-0.4898974548547931
-0.25530759660786123,0.9407578864456486
-0.7943939654602592,1.1868306051493247
0.5148157874669931,-0.3867735642195643
-0.40933227342283207,-0.46776354662089026
-0.40933227342283207,-0.486963705927063
-0.10128291979289035,-0.08805031434786109
-0.4478384426265748,-0.5003768543168081
-2.1036037183875114,2.40360800335904
-0.10128291979289035,-0.03212798910816789
1.5929885251717892,4.334706985481072
-0.10128291979289035,-0.4898974548547931
-0.10128291979289035,-0.17801056610434515
-0.7943939654602592,-0.6458408992300171
-0.10128291979289035,-0.39733747496756333
-0.10128291979289035,-0.48386093442736505
-2.1867770438675955,2.40360800335904
-0.10128291979289035,1.5853234524720827
-0.9484186422752301,1.5454160159263557
0.05274175702208052,-0.16291926503577508
0.05274175702208052,0.49967336316043465
-0.40933227342283207,1.0274483563039425
-0.8714063038677446,4.633599257924742
-0.25530759660786123,-0.12267579551958825
-0.10128291979289035,-0.486963705927063
1.053902156319391,-0.1176453618300649
-0.25530759660786123,-0.48780077009299977
-0.40933227342283207,-0.12267579551958825
1.9010378788017308,-0.3641366126167092
0.12975409542956595,2.6715631086121427
0.8228651410969349,2.060532425733547
-0.563356950237803,-0.4999583222338398
-0.17829525820037578,-0.486963705927063
0.05274175702208052,-0.39733747496756333
-0.563356950237803,-0.06231059124530801
-0.10128291979289035,0.7536257531953799
0.5148157874669931,2.083336387734894
2.4401242476541287,-0.5203315786764093
0.5148157874669931,-0.38425834737480263
0.12975409542956595,-0.23284229332014972
-1.0254309806827155,0.5208011846564327
-0.10128291979289035,-0.17801056610434515
1.2464330023381047,-0.0723714586243547
0.668840464281964,2.4420908210838936
-1.0254309806827155,-0.28364967358433557
-0.10128291979289035,2.043428951189168
-0.10128291979289035,-0.486963705927063
-0.024270581385404912,0.6942666356590043
0.8998774795044203,2.060532425733547
1.207926833134362,-0.48386093442736505
1.207926833134362,0.06848068468229919
-2.1036037183875114,-0.12267579551958825
-0.40933227342283207,4.646175342148551
-0.10128291979289035,-0.38425834737480263
-0.3323199350153466,-0.38425834737480263
0.5148157874669931,-0.38425834737480263
-0.40933227342283207,-0.38425834737480263
0.8228651410969349,-0.38425834737480263
-0.10128291979289035,-0.321880969624713
-2.026591379980026,-0.32590531657633176
0.9768898179119057,-0.4715363718880328
-0.4863446118303175,-0.46021789608660524
-0.10128291979289035,0.058419817303252485
-1.102443319090201,-0.5003768543168081
-0.3323199350153466,-0.28767402053595426
-0.10128291979289035,-0.5004613656027921
-0.10128291979289035,-0.4546844190281296
-0.563356950237803,0.46085451246512077
0.668840464281964,-0.38425834737480263
-0.10128291979289035,-0.48729772672404736
-0.10128291979289035,-0.48729772672404736
0.8228651410969349,-0.08444449947921079
-0.024270581385404912,-0.08805031434786109
1.207926833134362,-0.3549973206895832
0.4378034490595077,-0.5039826691854584
-0.10128291979289035,-0.33395401047956913
0.05274175702208052,-0.4999583222338398
2.3631119092466433,0.8683196413165124
-0.10128291979289035,-0.5003768543168081
-0.10128291979289035,-0.4898974548547931
-0.40933227342283207,0.7485953195058566
-0.3323199350153466,0.4697422827077706
-0.8714063038677446,-0.5151341345883939
-0.7943939654602592,-0.48386093442736505
-0.563356950237803,2.083336387734894
-2.026591379980026,-0.22177533920319834
-0.10128291979289035,1.0075781432303252
-0.563356950237803,-0.4999583222338398
-0.17829525820037578,3.60990600210674
-0.7173816270527738,-0.5651024385131672
-0.7943939654602592,-0.4893944114858408
0.9768898179119057,3.932356801605187
-2.180616056794997,-0.3290905871885379
0.20676643383705137,-0.4863761512721267
0.4378034490595077,0.40048930819084055
-0.10128291979289035,-0.486963705927063
-0.8714063038677446,0.8331066054898489
-2.180616056794997,0.2978684609245641
0.5148157874669931,-0.38425834737480263
-0.10128291979289035,-0.49031598693776146
-0.9484186422752301,-0.40438008213289606
0.5148157874669931,1.7687672717411926
-0.6403692886452884,-0.4889758794028724
-0.10128291979289035,-0.4863761512721267
-0.4863446118303175,1.6334486054930144
-0.40933227342283207,-0.309807928769857
-0.563356950237803,-0.4889758794028724
0.12975409542956595,-0.48780077009299977
1.2849391715418474,-0.12267579551958825
-0.4863446118303175,-0.4345626842700362
-0.10128291979289035,-0.39130095454013536
0.7458528026894494,-0.4863761512721267
-0.25530759660786123,-0.48386093442736505
-0.6403692886452884,-0.44814485523174924
-0.10128291979289035,-0.3269114033142364
-0.7173816270527738,-0.4715363718880328
0.36079111065202224,-0.22328446931005533
1.6700008635792747,-0.4898974548547931
-2.026591379980026,-0.26855837251576553
-0.6403692886452884,-0.4893944114858408
-0.10128291979289035,-0.13340671666607948
-0.10128291979289035,-0.486963705927063
-0.10128291979289035,-0.507840005738585
0.2837787722445368,1.1651152289983904
-0.10128291979289035,-0.6458408992300171
1.1309144947268766,-0.4863761512721267
-0.10128291979289035,-0.48386093442736505
0.36079111065202224,0.008115480408018946
-0.8714063038677446,-0.38425834737480263
0.05274175702208052,-0.38425834737480263
-1.487505011127628,-0.1599010048220611
-0.10128291979289035,-0.486963705927063
-0.6403692886452884,-0.4902334878252532
-0.024270581385404912,-0.4873822380100314
-0.10128291979289035,-0.3560879187134719
-0.8714063038677446,-0.23913033543205392
-0.10128291979289035,-0.4999583222338398
-0.10128291979289035,-0.12267579551958825
-0.7943939654602592,-0.12267579551958825
-0.10128291979289035,-0.4898974548547931
0.20676643383705137,-0.48386093442736505
-0.10128291979289035,-0.11160884140263685
-0.10128291979289035,-0.321880969624713
0.9768898179119057,-0.12267579551958825
-0.9484186422752301,-0.5024735390786015
1.5929885251717892,0.4789640737474048
-1.1794556574976864,1.7687672717411926
-0.6403692886452884,0.045843733079444095
-0.40933227342283207,-0.26855837251576553
2.6711612628765855,4.646175342148551
0.12975409542956595,-0.4345626842700362
1.207926833134362,-0.1176453618300649
-0.7173816270527738,-0.4546844190281296
-0.3323199350153466,-0.4893944114858408
-0.10128291979289035,-0.38425834737480263
-0.10128291979289035,-0.4826033260049842
-1.9495790415725407,1.0012901011184212
-1.2564679959051719,-0.25346707144719544
0.36079111065202224,-0.11160884140263685
-1.8725667031650552,-0.25833049473822667
1.74701320198676,-0.03212798910816789
0.5148157874669931,-0.08746275969292477
-0.10128291979289035,-0.24407625783559325
0.05274175702208052,-0.08746275969292477
1.5159761867643038,1.1470901790020904
-0.10128291979289035,-0.48386093442736505
-0.024270581385404912,-0.486963705927063
2.748173601284071,-0.11160884140263685
-0.10128291979289035,0.39772256966160263
1.5929885251717892,-0.4345626842700362
-0.10128291979289035,-0.4898974548547931
1.4389638483568183,-0.11160884140263685
0.36079111065202224,-0.48386093442736505
1.361951509949333,0.12884588895657945
1.4389638483568183,-0.38425834737480263
-0.10128291979289035,-0.48386093442736505
0.668840464281964,-0.5039826691854584
-0.10128291979289035,-0.6458408992300171
2.055062555616702,-0.11160884140263685
-0.10128291979289035,-0.4904004982237454
-2.1998691413968685,-0.25833049473822667
-0.10128291979289035,-0.4999583222338398
0.668840464281964,-0.4715363718880328
0.2837787722445368,-0.08746275969292477
-0.4863446118303175,-0.3683279699668201
-0.563356950237803,-0.4478933335472731
-0.10128291979289035,0.40048930819084055
0.36079111065202224,-0.22328446931005533
-0.024270581385404912,-0.5040671804714425
-0.563356950237803,-0.494509356461348
-2.1036037183875114,-0.39859508338994415
-1.5645173495351135,0.2978684609245641
-0.10128291979289035,-0.6458408992300171
1.5929885251717892,-0.48386093442736505
2.5941489244691,-0.45292376723679645
-0.3323199350153466,1.1868306051493247
-0.10128291979289035,-0.13340671666607948
0.4378034490595077,1.1651152289983904
2.209087232431673,-0.04822537691464263
0.05274175702208052,-0.48386093442736505
-1.5645173495351135,-0.32590531657633176
-0.10128291979289035,-0.24407625783559325
-0.6403692886452884,-0.4999583222338398
1.9780502172092163,-0.03212798910816789
3.2102476317289836,0.3502694825815909
-0.6403692886452884,-0.48386093442736505
-0.10128291979289035,-0.354914821577075
1.9010378788017308,0.9290208785612528
-0.10128291979289035,-0.34200270438280644
-0.3323199350153466,2.40360800335904
-0.40933227342283207,-0.4889758794028724
-0.9484186422752301,-0.4715363718880328
-0.6403692886452884,-0.4898974548547931
-0.10128291979289035,-0.49232816041357075
0.5918281258744785,-0.45292376723679645
-1.0254309806827155,1.0946891573450634
-0.8714063038677446,1.5454160159263557
0.2837787722445368,-0.12267579551958825
-0.10128291979289035,-0.11160884140263685
-0.10128291979289035,-0.1925988238039629
-0.25530759660786123,0.49095260331627694
-0.024270581385404912,-0.4898974548547931
-0.10128291979289035,-0.48386093442736505
0.5148157874669931,-0.11689079677663637
1.9010378788017308,0.5493901454007317
-0.40933227342283207,-0.49501239983030043
1.361951509949333,0.038716614628127435
0.36079111065202224,-0.4345626842700362
-0.10128291979289035,-0.1599010048220611
0.5148157874669931,-0.12267579551958825
0.20676643383705137,-0.486963705927063
0.05274175702208052,1.2355413006517173
-0.563356950237803,-0.486963705927063
-0.10128291979289035,-0.5004613656027921
1.1309144947268766,0.5208011846564327
-0.10128291979289035,-0.5003768543168081
0.8613713103006776,-0.4898974548547931
1.5929885251717892,-0.4345626842700362
-0.10128291979289035,3.816741338032134
0.7458528026894494,-0.4863761512721267
-0.4863446118303175,-0.41444094951194277
-2.1036037183875114,-0.12267579551958825
-0.10128291979289035,-0.5003768543168081
-0.9484186422752301,-0.5003768543168081
-0.10128291979289035,-0.19595311698813705
0.05274175702208052,-0.4715363718880328
-1.7185420263500844,-0.1176453618300649
1.207926833134362,-0.11160884140263685
0.05274175702208052,1.4956147224000746
-0.10128291979289035,-0.3540757452376625
-0.563356950237803,0.350184971295607
0.5148157874669931,0.7828022685946154
-1.5645173495351135,-0.016533644670645515
-1.4104926727201428,-0.016533644670645515
0.20676643383705137,-0.12267579551958825
1.5929885251717892,1.4956147224000746
2.6711612628765855,-0.12267579551958825
-0.7943939654602592,-0.12267579551958825
-0.10128291979289035,-0.3669033511459471
0.2837787722445368,-0.23284229332014972
-1.641529687942599,0.09363285312991595
-0.9484186422752301,1.5853234524720827
-0.17829525820037578,-0.12267579551958825
-0.10128291979289035,-0.48830381346195206
-0.563356950237803,-0.5004613656027921
-0.563356950237803,-0.4893944114858408
2.5171365860616146,-0.11160884140263685
1.4389638483568183,0.1509797971904822
-0.10128291979289035,3.932356801605187
0.7458528026894494,0.9568552742521236
0.5148157874669931,-0.2957227144391916
-0.10128291979289035,-0.4898974548547931
0.8228651410969349,-0.486963705927063
-0.10128291979289035,-0.3741974799957559
-0.10128291979289035,-0.48386093442736505
-0.10128291979289035,-0.48386093442736505
-0.40933227342283207,-0.1599010048220611
-0.7943939654602592,-0.486963705927063
-0.024270581385404912,-0.22177533920319834
-0.10128291979289035,-0.5003768543168081
0.20676643383705137,-0.48780077009299977
2.5171365860616146,-0.4345626842700362
1.8240255403942454,0.39000990872882546
0.5148157874669931,-0.11487862330082707
-0.10128291979289035,-0.4898974548547931
-1.0254309806827155,-0.48386093442736505
-0.7943939654602592,-0.3540757452376625
0.36079111065202224,-0.38425834737480263
0.7458528026894494,0.4789640737474048
-0.10128291979289035,-0.354914821577075
0.20676643383705137,-0.4863761512721267
-0.3323199350153466,-0.04218885648721459
0.7458528026894494,1.5853234524720827
1.9010378788017308,-0.12267579551958825
0.5148157874669931,0.16154370793848125
-0.10128291979289035,-0.4705302851501282
-0.8714063038677446,0.9568552742521236
1.361951509949333,-0.3440148778586158
2.3631119092466433,0.9478004936109815
-0.563356950237803,-0.48386093442736505
-0.10128291979289035,-0.48386093442736505
0.4378034490595077,-0.5024735390786015
1.74701320198676,0.9290208785612528
1.361951509949333,-0.4999583222338398
-0.10128291979289035,-0.4898974548547931
0.5918281258744785,-0.12267579551958825
0.5148157874669931,-0.1599010048220611
-0.10128291979289035,0.01817634778706565
1.5159761867643038,-0.6458408992300171
-0.10128291979289035,-0.5004613656027921
1.5159761867643038,0.49967336316043465
-0.40933227342283207,-0.10255406076149484
-0.10128291979289035,-0.486963705927063
-0.10128291979289035,0.20732065451314372
1.1309144947268766,-0.48386093442736505
0.4378034490595077,-0.11160884140263685
0.5148157874669931,-0.33294792374166443
0.05274175702208052,-0.486963705927063
-0.17829525820037578,-0.03212798910816789
-0.563356950237803,0.19080473462370068
0.8228651410969349,2.4420908210838936
0.7458528026894494,-0.016533644670645515
-0.10128291979289035,-0.5039826691854584
-0.10128291979289035,-0.33395401047956913
-0.10128291979289035,-0.4898974548547931
0.4378034490595077,-0.48386093442736505
-0.40933227342283207,0.6620718600460549
0.36079111065202224,-0.3560879187134719
-0.25530759660786123,-0.321880969624713
-1.9495790415725407,0.13890675633562613
-0.25530759660786123,-0.4345626842700362
-0.17829525820037578,-0.3549973206895832
0.9768898179119057,0.41164077359377593
-0.7173816270527738,-0.3290905871885379
-0.6403692886452884,-0.48780077009299977
-0.6403692886452884,-0.321880969624713
2.4401242476541287,0.004509665539368574
2.1320748940241874,-0.39733747496756333
-0.6403692886452884,0.9228153355618567
-0.25530759660786123,-0.486963705927063
-0.10128291979289035,-0.4902334878252532
3.9033586773963522,-0.04218885648721459
1.6700008635792747,-0.5038981578994745
0.20676643383705137,-0.03212798910816789
-0.10128291979289035,-0.6458408992300171
-1.5645173495351135,-0.08444449947921079
-0.10128291979289035,-0.38425834737480263
0.20676643383705137,-0.4863761512721267
0.12975409542956595,-0.1176453618300649
0.8998774795044203,0.15274044898181535
-0.10128291979289035,-0.321880969624713
-0.7173816270527738,-0.48780077009299977
-0.40933227342283207,0.7485953195058566
-2.1036037183875114,-0.08444449947921079
-0.10128291979289035,0.49095260331627694
-2.1998691413968685,-0.25833049473822667
1.4389638483568183,0.8980837113706843
-0.7943939654602592,-0.486963705927063
2.055062555616702,0.06848068468229919
-0.10128291979289035,-0.49392180180641176
-0.4863446118303175,-0.49392180180641176
-0.10128291979289035,-0.486963705927063
-0.8714063038677446,-0.18304099979386848
-0.6403692886452884,-0.4761482734945879
-0.10128291979289035,-0.48830381346195206
-0.8714063038677446,-0.5100191896128865
-0.40933227342283207,0.8331066054898489
-0.10128291979289035,-0.486963705927063
0.20676643383705137,-0.33395401047956913
-0.4863446118303175,-0.38425834737480263
2.209087232431673,1.6334486054930144
1.5929885251717892,2.043428951189168
0.8228651410969349,-0.5004613656027921
1.361951509949333,-0.1309760111073018
0.5148157874669931,-0.49501239983030043
-0.7173816270527738,-0.4863761512721267
0.20676643383705137,0.8331066054898489
-0.3323199350153466,-0.38425834737480263
-0.10128291979289035,-0.4893944114858408
1.053902156319391,-0.48386093442736505
-0.10128291979289035,0.40048930819084055
0.8228651410969349,0.13890675633562613
0.12975409542956595,0.40048930819084055
3.133235293321498,-0.4345626842700362
0.12975409542956595,-0.38425834737480263
-0.10128291979289035,-0.6458408992300171
-0.8714063038677446,-0.4893944114858408
-0.37082610421908935,-0.48386093442736505
-0.8714063038677446,-0.4478088222612891
1.053902156319391,0.2978684609245641
0.5148157874669931,9.663111371996175
-0.10128291979289035,-0.4821002826360319
-0.17829525820037578,0.8980837113706843
-0.7173816270527738,-0.46021789608660524
-1.1794556574976864,0.2978684609245641
2.3631119092466433,0.13890675633562613
-0.3323199350153466,0.19080473462370068
-1.1794556574976864,0.15274044898181535
-0.7943939654602592,-0.44118675935240054
-0.8714063038677446,-0.4889758794028724
-1.102443319090201,3.60663622020855
0.12975409542956595,0.5010979819813076
-1.9495790415725407,-0.3758736205011051
-0.10128291979289035,0.49095260331627694
-0.3323199350153466,-0.5004613656027921
2.3631119092466433,-0.11160884140263685
1.74701320198676,-0.3741974799957559
1.1309144947268766,-0.48386093442736505
-0.10128291979289035,-0.4902334878252532
1.5159761867643038,1.5853234524720827
0.9768898179119057,-0.4919096283306024
-0.8714063038677446,3.932356801605187
0.4378034490595077,-0.11689079677663637
-0.8714063038677446,-0.3549973206895832
-0.3323199350153466,-0.49006446525328523
-0.25530759660786123,-0.48780077009299977
0.7458528026894494,-0.12267579551958825
1.207926833134362,-0.3741974799957559
0.9768898179119057,-0.11689079677663637
-0.563356950237803,2.40360800335904
-0.10128291979289035,-0.3390689554550765
-0.40933227342283207,0.3502694825815909
-0.10128291979289035,-0.11160884140263685
1.4389638483568183,0.40048930819084055
-0.024270581385404912,-0.45502045199858976
1.74701320198676,-0.38425834737480263
-0.7943939654602592,-0.4919096283306024
0.668840464281964,3.932356801605187
-0.17829525820037578,-0.4345626842700362
-0.10128291979289035,-0.33395401047956913
0.2837787722445368,-0.4893944114858408
-1.7955543647575698,0.01817634778706565
-0.9484186422752301,-0.5038981578994745
0.36079111065202224,-0.38425834737480263
1.5929885251717892,-0.38425834737480263
-0.17829525820037578,0.4226232164247433
-0.7173816270527738,-0.4715363718880328
0.05274175702208052,-0.22328446931005533
-0.10128291979289035,-0.4901489765392692
-0.3323199350153466,-0.12267579551958825
-0.3323199350153466,-0.4863761512721267
